Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Ukraine,UKR,3.37065587715521,4.2625129241196,3.31708349401602,3.00747829119925,3.35413577019042,4.34601419220758,4.59204338036687,5.41574038243989,7.94411211992449,4.78921031716247,7.06385110746983,7.90825649188772,4.70265519474683,3.99136453684378,3.6083209332499,2.59911540564351,2.39942596673544,2.95421204623726,2.91046955095297,1.73179870039083,1.09312749593482
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,United Arab Emirates,ARE,22.3844177151254,17.5963966616315,16.2376283737788,19.2061128677808,22.2210170035245,25.3343747676468,27.2052072035567,24.9372063571947,27.7149122716078,19.713461721995,23.7768704858008,29.7789568323524,28.2144669709365,27.3813114030779,23.9739257701595,14.0468089597238,11.8055195768229,14.3278424370326,18.1866824883602,16.8958990035406,11.9722335248016
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,United Kingdom,GBR,1.05085122197897,0.937004459646389,0.81283767292158,0.762200302418188,0.735707508866846,0.83595827885591,0.913361392253003,0.855441736513527,1.33659576191205,0.84946186314372,0.861239087184779,1.07544716241254,0.866071942237571,0.717358769907282,0.569359660800821,0.337710045585096,0.273025131582337,0.397885220213493,0.626195352812848,0.540491129160741,0.28397504842807
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,United States,USA,1.11328917528516,0.915678454324647,0.689227378994075,1.0459220644239,1.25369196394813,1.49664347432686,1.13066389011262,1.07811498701399,1.92914075974883,0.743921134944805,0.968704075093042,1.23502930471558,0.776694501385092,0.750833995599957,0.703153661885122,0.234371770177788,0.303325431060077,0.427546323641111,0.595678810382377,0.557098125905551,0.329505971924439
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Uruguay,URY,0.193328084228466,0.216877824747985,0.45458997663173,0.632377734235131,0.800895044345689,0.806565485741014,1.12340438595144,1.28842123844774,1.56798161399914,1.34673827245616,2.02169884847788,1.43709496222999,1.17962644777555,1.29138043579779,1.45872376049256,1.85218241655473,1.74168715941962,1.82938511988003,1.97299244228802,1.70632780467724,2.29343009292959
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Uzbekistan,UZB,13.0415850904654,23.6268314045495,20.2621767791619,21.8113636692648,18.7848672272018,15.384751249307,25.5491555225991,22.592298325054,30.0514470934068,18.630930613669,14.7836491186156,19.0673372740717,17.2844522443221,14.6803511298882,10.3618681106859,7.25480371959986,6.72025279446491,12.0271937236882,18.6507971459477,10.8569985159248,9.08357795040879
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Vanuatu,VUT,0.802617573481721,0.75567411241593,0.798636115210123,0.912412528807683,0.675079281587889,0.56881892988079,0.65556136825846,0.783751103579609,0.975476260660565,0.871792337326022,0.832399543964073,0.844354134271983,0.801186721952393,0.752150306423104,0.987395102309584,0.815485061379561,0.816331822730397,0.902392843807671,0.60798151676621,0.547725243089635,0.629507608350041
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,"Venezuela, RB",VEN,20.5761295010598,15.3442903568827,19.4545884689745,21.8955843439596,23.8297115705399,29.2230041014033,28.0774680117788,23.1186941835454,23.9223070628002,10.5416668243022,12.380878328857,24.4753357613612,18.7812359044725,17.6253449138361,11.8465082797294,..,..,..,..,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Viet Nam,VNM,9.69222818683314,7.98035643169834,7.4254913633254,7.95488668034576,11.7642910494755,12.1341965365962,12.2305390234099,11.4131853552874,13.9196883964883,7.40088651172265,7.4812809152762,9.06944428635118,7.29867693307343,5.91331153505454,5.66094916066902,3.38333033260239,2.68357593807147,3.21350443557147,3.26009968480725,2.50068260501281,1.8108819584417
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Virgin Islands (U.S.),VIR,..,..,0,5.53610623916158E-05,4.55087436911593,2.303477558914,2.4815703726033,3.8258764076629,9.54949861751269,1.83139190991551,3.45978934522894,4.1047335352688,1.96183734012522,1.34622849772001,0.85274473054265,0.448439817567942,0.440640386181765,0.458057890874122,0.372382849153501,0.247081553705368,0.205447216042101
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,West Bank and Gaza,PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,"Yemen, Rep.",YEM,42.3035320788019,34.1078678784664,31.8766474392593,33.0860584598117,35.0071986851078,42.363139848598,41.5825273465954,33.3987319145345,33.9344113443423,20.4763044803927,23.2670968714346,25.9882801574847,19.0823797161999,13.6274626362626,11.0347273323825,2.10342672948231,0.786200059542649,1.89218639089041,4.60935600503207,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Zambia,ZMB,9.12122495945449,6.91796764834799,8.58178422740853,12.6388158009955,13.7756377211636,14.1027021273131,19.2015029596777,21.7874311599282,16.052538455331,16.7968643399172,18.6647201093496,17.4237334954232,13.5753487511819,12.023594729012,10.842259058696,11.1602533885932,11.6772125402718,13.2264399699464,11.7483463033985,7.91506539515975,16.2222307618142
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Zimbabwe,ZWE,3.90170876645193,4.02799179313518,5.17219377081197,6.98217572203532,8.43730994677101,8.5582074673681,11.4813042316831,15.559238462362,18.3230470823159,6.76260898727295,7.09847064162797,7.87938898914128,5.96773281078297,5.04283935109174,5.62126327970579,4.60618520596556,4.49541367401877,6.09544838030308,3.37818944674235,4.71576545765887,4.74666809490234
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Afghanistan,AFG,22.078,22.169,22.261,22.353,22.5,22.703,22.907,23.113,23.32,23.528,23.737,23.948,24.16,24.373,24.587,24.803,25.02,25.25,25.495,25.754,26.026
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Albania,ALB,41.741,42.435,43.501,44.573,45.651,46.731,47.815,48.902,49.991,51.076,52.163,53.247,54.33,55.387,56.423,57.434,58.421,59.383,60.319,61.229,62.112
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Algeria,DZA,59.919,60.712,61.501,62.284,63.061,63.83,64.593,65.348,66.097,66.826,67.54,68.236,68.915,69.576,70.221,70.848,71.459,72.052,72.629,73.189,73.733
Urban population (% of total population),SP.URB.TOTL.IN.ZS,American Samoa,ASM,88.587,88.491,88.394,88.297,88.198,88.1,88,87.9,87.799,87.697,87.594,87.502,87.42,87.348,87.288,87.238,87.198,87.17,87.153,87.147,87.153
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Andorra,AND,92.395,92.056,91.641,91.207,90.751,90.285,89.807,89.308,89.004,88.912,88.819,88.726,88.631,88.537,88.441,88.345,88.248,88.15,88.062,87.984,87.916
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Angola,AGO,50.087,51.274,52.461,53.645,54.827,56,56.764,57.524,58.282,59.034,59.783,60.528,61.268,62.002,62.731,63.446,64.149,64.839,65.514,66.177,66.825
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Antigua and Barbuda,ATG,32.127,31.74,31.098,30.464,29.837,29.218,28.606,28.002,27.405,26.818,26.238,25.703,25.526,25.35,25.175,25,24.846,24.713,24.599,24.506,24.433
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Argentina,ARG,89.142,89.329,89.51,89.686,89.86,90.031,90.2,90.366,90.53,90.691,90.849,90.99,91.121,91.249,91.377,91.503,91.627,91.749,91.87,91.991,92.111
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Armenia,ARM,64.666,64.385,64.236,64.137,64.038,63.938,63.839,63.739,63.64,63.54,63.44,63.34,63.24,63.164,63.112,63.085,63.082,63.103,63.149,63.219,63.313
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Aruba,ABW,46.717,46.339,45.972,45.606,45.24,44.875,44.511,44.147,43.783,43.421,43.059,42.94,42.957,42.99,43.041,43.108,43.192,43.293,43.411,43.546,43.697
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Australia,AUS,84.235,84.1,84.222,84.343,84.463,84.582,84.7,84.822,84.943,85.063,85.182,85.3,85.402,85.502,85.602,85.701,85.8,85.904,86.012,86.124,86.241
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Austria,AUT,60.213,59.934,59.655,59.375,59.094,58.813,58.532,58.249,57.966,57.683,57.399,57.115,57.147,57.336,57.526,57.715,57.905,58.094,58.297,58.515,58.748
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Azerbaijan,AZE,51.386,51.587,51.787,51.988,52.189,52.389,52.589,52.79,52.99,53.19,53.406,53.637,53.883,54.145,54.422,54.714,55.021,55.343,55.68,56.031,56.397
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Bahamas, The",BHS,82.007,82.049,82.092,82.134,82.176,82.218,82.26,82.302,82.343,82.385,82.427,82.476,82.532,82.596,82.668,82.746,82.832,82.925,83.025,83.132,83.245
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bahrain,BHR,88.372,88.369,88.373,88.383,88.399,88.422,88.452,88.488,88.53,88.579,88.634,88.695,88.762,88.835,88.915,88.999,89.09,89.186,89.287,89.394,89.506
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bangladesh,BGD,23.59,24.096,24.756,25.429,26.114,26.809,27.517,28.237,28.968,29.709,30.462,31.225,31.993,32.762,33.535,34.308,35.083,35.858,36.632,37.405,38.177
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Barbados,BRB,33.827,33.629,33.431,33.234,33.037,32.841,32.646,32.451,32.256,32.063,31.87,31.7,31.553,31.429,31.328,31.249,31.193,31.159,31.147,31.158,31.191
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Belarus,BLR,69.973,70.458,70.939,71.415,71.887,72.354,72.816,73.273,73.726,74.172,74.672,75.188,75.697,76.199,76.693,77.181,77.661,78.134,78.595,79.044,79.483
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Belgium,BEL,97.129,97.186,97.241,97.296,97.35,97.403,97.454,97.505,97.555,97.603,97.651,97.698,97.744,97.789,97.833,97.876,97.919,97.961,98.001,98.041,98.079
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Belize,BLZ,45.398,45.381,45.364,45.347,45.33,45.313,45.296,45.279,45.262,45.245,45.228,45.228,45.246,45.282,45.335,45.406,45.495,45.601,45.724,45.866,46.025
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Benin,BEN,38.333,38.65,39.036,39.536,40.039,40.543,41.049,41.558,42.069,42.58,43.093,43.608,44.125,44.642,45.166,45.695,46.229,46.768,47.312,47.861,48.415
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bermuda,BMU,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bhutan,BTN,25.418,26.48,27.57,28.688,29.835,30.965,31.712,32.469,33.236,34.01,34.793,35.585,36.371,37.149,37.918,38.678,39.428,40.167,40.895,41.612,42.316
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bolivia,BOL,61.787,62.306,62.783,63.248,63.711,64.17,64.628,65.082,65.535,65.984,66.43,66.874,67.315,67.699,68.047,68.393,68.738,69.08,69.425,69.773,70.123
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bosnia and Herzegovina,BIH,42.384,42.698,43.014,43.33,43.648,43.965,44.282,44.601,44.92,45.239,45.558,45.878,46.199,46.519,46.84,47.173,47.518,47.876,48.245,48.626,49.02
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Botswana,BWA,53.219,54.062,54.57,55.029,55.488,55.944,56.4,57.928,59.444,60.937,62.412,63.865,64.768,65.572,66.368,67.155,67.933,68.7,69.446,70.172,70.877
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,81.192,81.553,81.88,82.203,82.521,82.834,83.143,83.448,83.749,84.044,84.335,84.631,84.923,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073
Urban population (% of total population),SP.URB.TOTL.IN.ZS,British Virgin Islands,VGB,41.774,42.048,42.328,42.615,42.909,43.21,43.517,43.831,44.152,44.479,44.814,45.154,45.502,45.856,46.216,46.583,46.957,47.337,47.723,48.116,48.515
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brunei Darussalam,BRN,71.164,71.652,72.046,72.421,72.794,73.163,73.529,73.892,74.252,74.608,74.961,75.31,75.656,75.997,76.332,76.663,76.99,77.312,77.629,77.942,78.25
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bulgaria,BGR,68.899,69.166,69.524,69.879,70.233,70.584,70.932,71.278,71.622,71.963,72.302,72.638,72.975,73.313,73.651,73.99,74.329,74.669,75.008,75.347,75.686
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Burkina Faso,BFA,17.844,18.54,19.258,19.996,20.757,21.537,22.339,22.996,23.534,24.079,24.633,25.196,25.767,26.346,26.934,27.53,28.134,28.743,29.358,29.98,30.607
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Burundi,BDI,8.246,8.461,8.682,8.908,9.139,9.375,9.617,9.864,10.118,10.376,10.642,10.915,11.194,11.482,11.776,12.078,12.388,12.706,13.032,13.366,13.708
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cabo Verde,CPV,53.435,54.291,55.146,55.997,56.846,57.689,58.529,59.363,60.194,61.016,61.821,62.322,62.821,63.317,63.81,64.3,64.784,65.261,65.732,66.195,66.652
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cambodia,KHM,18.586,18.703,18.82,18.937,19.055,19.174,19.293,19.413,19.571,19.93,20.294,20.663,21.037,21.415,21.799,22.188,22.582,22.98,23.388,23.805,24.232
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cameroon,CMR,45.542,46.139,46.738,47.338,47.94,48.541,49.143,49.746,50.35,50.954,51.559,52.164,52.769,53.373,53.976,54.578,55.179,55.777,56.374,56.968,57.56
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Canada,CAN,79.478,79.81,79.888,79.967,80.045,80.122,80.213,80.396,80.578,80.758,80.937,81.096,81.137,81.178,81.218,81.259,81.3,81.35,81.411,81.482,81.562
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cayman Islands,CYM,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Central African Republic,CAF,37.639,37.72,37.802,37.884,37.966,38.069,38.193,38.339,38.506,38.694,38.904,39.135,39.388,39.663,39.959,40.277,40.618,40.98,41.364,41.77,42.198
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Chad,TCD,21.637,21.67,21.702,21.735,21.768,21.801,21.834,21.868,21.901,21.934,21.985,22.054,22.142,22.248,22.372,22.515,22.677,22.858,23.059,23.279,23.52
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Channel Islands,CHI,30.465,30.495,30.557,30.619,30.681,30.743,30.805,30.867,30.929,30.992,31.054,31.091,31.059,31.027,30.995,30.962,30.93,30.914,30.914,30.931,30.963
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Chile,CHL,86.073,86.363,86.606,86.665,86.725,86.783,86.842,86.9,86.959,87.017,87.074,87.132,87.189,87.246,87.303,87.36,87.422,87.49,87.564,87.643,87.727
Urban population (% of total population),SP.URB.TOTL.IN.ZS,China,CHN,35.877,37.093,38.425,39.776,41.144,42.522,43.868,45.199,46.539,47.88,49.226,50.511,51.765,53.013,54.259,55.5,56.736,57.96,59.152,60.308,61.428
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Colombia,COL,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Comoros,COM,28.08,28.036,27.992,27.947,27.903,27.875,27.863,27.867,27.886,27.921,27.973,28.04,28.123,28.223,28.338,28.47,28.619,28.784,28.965,29.164,29.38
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Congo, Dem. Rep.",COD,35.122,35.587,36.055,36.526,37,37.481,37.971,38.47,38.976,39.491,40.013,40.544,41.082,41.627,42.18,42.74,43.307,43.88,44.46,45.046,45.638
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Congo, Rep.",COG,58.695,59.156,59.617,60.076,60.533,60.988,61.441,61.893,62.346,62.8,63.256,63.712,64.169,64.627,65.085,65.543,66.001,66.459,66.916,67.373,67.829
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Costa Rica,CRI,59.052,60.41,61.753,63.08,64.388,65.672,66.935,68.174,69.39,70.575,71.736,72.868,73.946,74.97,75.941,76.862,77.735,78.56,79.34,80.076,80.771
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cote d'Ivoire,CIV,43.155,43.568,43.983,44.399,44.817,45.234,45.652,46.071,46.491,46.91,47.33,47.751,48.172,48.593,49.014,49.444,49.881,50.326,50.779,51.239,51.706
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Croatia,HRV,53.428,53.642,53.81,53.979,54.147,54.315,54.483,54.651,54.819,54.987,55.155,55.322,55.506,55.706,55.923,56.155,56.403,56.667,56.947,57.242,57.553
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cuba,CUB,75.323,75.555,75.785,75.947,76.041,76.134,76.227,76.32,76.413,76.505,76.597,76.689,76.781,76.827,76.861,76.896,76.93,76.977,77.037,77.109,77.194
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Curacao,CUW,90.752,91.011,90.894,90.775,90.655,90.534,90.411,90.287,90.161,90.034,89.905,89.775,89.654,89.544,89.443,89.352,89.272,89.203,89.145,89.098,89.062
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cyprus,CYP,68.648,68.769,68.694,68.553,68.41,68.268,68.125,67.982,67.839,67.695,67.551,67.406,67.261,67.137,67.031,66.946,66.881,66.836,66.81,66.805,66.821
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Czechia,CZE,73.988,73.877,73.809,73.74,73.671,73.602,73.533,73.463,73.394,73.324,73.255,73.185,73.197,73.29,73.384,73.477,73.57,73.675,73.792,73.921,74.061
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Denmark,DNK,85.1,85.15,85.25,85.36,85.566,85.856,86.098,86.293,86.487,86.654,86.795,86.957,87.142,87.292,87.41,87.526,87.642,87.757,87.874,87.994,88.116
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Djibouti,DJI,76.532,76.578,76.624,76.67,76.716,76.761,76.807,76.853,76.899,76.944,76.999,77.064,77.138,77.222,77.314,77.417,77.528,77.648,77.777,77.915,78.062
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Dominica,DMA,65.265,65.382,65.689,65.994,66.299,66.601,66.903,67.203,67.502,67.799,68.094,68.389,68.685,68.982,69.28,69.579,69.88,70.181,70.483,70.786,71.09
